ID,dir,lon,lat,x,y
622,.,-8.11256476974104,-33.3657678083257,-1310287.9419972405,-7961075.037947121
623,.,-2.28268801949646,-27.2928891743633,-698835.0406615296,-7516752.6841410715
624,.,2.94175600687292,-20.9542458092362,-177719.45834976336,-6924551.501295987
625,.,7.48537117747133,-14.02532013856,263742.1911039094,-6215057.290066441
626,.,11.249999999240801,-7.01154823782546,609227.4271550368,-5465283.4461876005
627,.,14.862544227511899,-1.16552755674695e-09,922147.7500485633,-4685942.199324675
628,.,18.574305958071697,7.05861533929534,1217623.3140334429,-3872127.574227943
629,.,22.199604154970398,14.4463806564685,1453507.3120261657,-3005087.588291195
630,.,27.887945781256498,20.599410486150102,1879548.5606091977,-2180399.2698706044
631,.,-2.98506974445683,-31.558091973943,-692686.9148604713,-7888530.593026142
632,.,2.39324987036704,-25.293869294763397,-165767.14521258938,-7327122.052802357
633,.,7.51684658427475,-18.8250388408462,346939.41846128396,-6667354.307259102
634,.,11.249999999484999,-11.655386508852802,686286.0541978941,-5916242.148291139
635,.,14.8978315196859,-4.6879006962902805,1010659.6560541091,-5151345.320300664
636,.,18.496431460123,2.3553313573077204,1305327.10330697,-4351151.384827781
637,.,22.2331254233341,9.51262591522089,1576988.8562461366,-3511120.8636012957
638,.,26.933667601677104,16.3203847146648,1909654.2445306412,-2654428.050201247
639,.,32.5628533825283,22.391106896458897,2286111.997604815,-1820573.2006534396
640,.,-3.7563977343368298,-35.7923018024416,-689010.1368959004,-8239331.306574775
641,.,1.92508214655046,-29.577525760016698,-138927.98265848114,-7713352.228069601
642,.,6.89775057703524,-23.1595898522674,345053.30845998775,-7075777.625337481
643,.,11.2499999997366,-16.284040268884198,763427.8223527375,-6354068.481289398
644,.,14.950071265273198,-9.35561819433005,1099536.174592902,-5603753.117948447
645,.,18.4964314581001,-2.35533135449265,1398993.2078298568,-4819758.787547716
646,.,22.139757807263102,4.7391206609067895,1677431.1534028559,-3997269.5738124195
647,.,25.7130109826748,12.1614849737024,1895045.5838112407,-3122912.4172533094
648,.,31.5521932800462,18.1478466957061,2333055.3968263236,-2292020.633371978
649,.,-4.642896751077809,-40.00548177996,-709058.4660119134,-8554250.199234944
650,.,1.4441121197298,-33.8171496403082,-107423.97129655052,-8084861.781333451
651,.,6.646086157052809,-27.4317686072808,390150.8065054791,-7460656.499604663
652,.,11.25,-20.9051574481017,841146.6857055543,-6777845.227646374
653,.,15.014628821743901,-14.0253201385373,1188842.1841391204,-6043888.4120483985
654,.,18.5743059564988,-7.058615336466941,1498961.4869943995,-5274777.779487247
655,.,22.0600218793161,-1.19733624839715e-09,1773505.5474091843,-4471037.041793552
656,.,25.7456872878824,7.19887659860661,2029380.8994820258,-3622765.6563818506
657,.,30.4752893295469,13.924126529424601,2357862.370972678,-2762283.623142204
658,.,0.905524427570479,-38.032172236560704,-74862.57182154944,-8443362.706462773
659,.,6.42724862008726,-31.632434724050302,441771.1333578193,-7825416.534781818
660,.,11.2500000001809,-24.9858092382701,911075.8864585282,-7139010.495881411
661,.,14.9831534158184,-18.8250388406008,1267881.6364707488,-6484560.315215858
662,.,18.6651218027985,-11.7842341413768,1598478.4902790755,-5719204.076580074
663,.,22.1397578054394,-4.739120658107019,1883886.2359690133,-4929126.993904033
664,.,25.6668937402397,2.3873307540138398,2140753.0813788148,-4103170.951389693
665,.,29.1837745821312,9.820804983633211,2341511.2465449106,-3226328.077150869
666,.,35.1226082912995,15.6471309941237,2788023.426393142,-2390162.8638140457
667,.,0.27520718807391903,-42.238106195490104,-42859.99756735669,-8789890.027814565
668,.,6.18976273207811,-35.8055961570581,496589.9843370783,-8171444.03791902
669,.,11.2500000003745,-29.0716472224701,983908.0210081742,-7485515.012663966
670,.,15.602249423226098,-23.1595898518225,1420738.870534849,-6845542.933033903
671,.,18.6280508571205,-16.6697104609628,1683177.522338065,-6168084.490302226
672,.,22.233125421945502,-9.51262591239851,1992817.2898819707,-5377844.852900652
673,.,25.6668937381774,-2.3873307512590696,2254144.803168745,-4567258.969123801
674,.,29.2247238614962,4.84104978502733,2486371.9182664766,-3717640.0781736295
675,.,33.9611766548587,11.4814899817239,2809840.4271142585,-2855507.108253545
676,.,-0.48359923555981205,-46.4466190807504,-466830.27156685555,-9003918.753106587
677,.,5.9134033027227995,-39.974725535035,561994.2995046828,-8490392.504795138
678,.,11.2500000005846,-33.167917219351004,1063809.2412340273,-7812707.227401352
679,.,15.8539138433886,-27.431768606627603,1530453.906381509,-7193465.897006455
680,.,19.5582439934613,-20.954245808541398,1878069.7505133655,-6509584.442385289
681,.,22.199604155081502,-14.4463806529435,2086002.1149876092,-5831664.641198218
682,.,25.7456872862392,-7.198876595823981,2372328.239931938,-5020078.871718886
683,.,29.175931895201103,-1.2602445823182902e-09,2609540.2890911694,-4189715.2757806247
684,.,32.6277872443152,7.42959081439783,2793853.5134018636,-3314466.1171183595
685,.,5.58171979252225,-44.1541501103952,711751.9308542128,-8737211.320411649
686,.,11.2500000008163,-37.2799862156679,1162923.0175589016,-8110560.125363543
687,.,16.072751380548198,-31.6324347231846,1644105.2385674922,-7512384.904408045
688,.,20.1067501301311,-25.2938692938607,2030341.240338515,-6849052.026094381
689,.,23.308392122234302,-18.6659487220324,2307291.5840687463,-6156874.476421614
690,.,25.713010982842697,-12.1614849699632,2475411.573933107,-5477491.064133399
691,.,29.224723859612197,-4.84104978230083,2737006.5283061573,-4646549.618576183
692,.,32.6898456244355,2.440517052614,2949617.3542288723,-3795121.899291588
693,.,37.4141132980721,8.99644107656961,3267046.209730226,-2933338.646860524
694,.,5.17500047575314,-48.354207854493296,1335912.7852391775,-8806551.504883362
695,.,11.2500000010763,-41.4134078698014,1320683.732360426,-8356749.27078445
696,.,16.3102372687678,-35.805596155976296,1782338.4412602065,-7795168.217966038
697,.,20.574917854121498,-29.577525758898698,2180932.495810658,-7161771.010607911
698,.,24.090978266435105,-22.9901089616077,2493722.546166503,-6483856.278127103
699,.,26.933667601912898,-16.3203847107359,2715484.137265241,-5789623.095050822
700,.,29.1837745823705,-9.82080497968858,2850618.161451094,-5107048.043785741
701,.,32.6898456223225,-2.44051704995917,3086597.310266416,-4257841.593630698
702,.,36.0614727000127,4.99268836341705,3253131.375401811,-3386417.1915159016
703,.,4.6655689396972,-52.583358972562706,2429341.8144915267,-8756887.280269887
704,.,11.2500000013738,-45.573994274126704,1649172.9371913453,-8511946.432208505
705,.,16.5865966983537,-39.9747255337323,1978730.319513982,-8027508.755504795
706,.,21.055887881126896,-33.8171496389688,2353100.288042459,-7438236.3189761005
707,.,24.782688020198197,-27.2928891729913,2676508.7791647227,-6788553.817048428
708,.,27.887945781546602,-20.5994104820261,2928197.048731454,-6104456.835569693
709,.,30.4752893298355,-13.924126525293698,3104937.3527338104,-5408527.915270257
710,.,32.6277872446437,-7.4295908102567605,3210964.4108228395,-4721336.548569755
711,.,36.1599698414879,-1.3529115245297099e-09,3420712.68939232,-3854385.7208765256
712,.,11.250000001721899,-49.7678966962848,2291921.017361205,-8553764.502404988
713,.,16.9182802088104,-44.15415010886561,2294810.835028387,-8189073.33415532
714,.,21.5944755734833,-38.0321722349935,2574071.017381857,-7667949.128306327
715,.,25.485069745317002,-31.558091972347498,2876748.766654786,-7060043.881802499
716,.,28.760176765986298,-24.8826996376746,3137151.1140354397,-6400734.782323293
717,.,31.5521932803651,-18.1478466913847,3337989.1373000992,-5712580.419555904
718,.,33.961176655219,-11.4814899774005,3476479.0505322954,-5013997.873015531
719,.,36.0614727004513,-4.992688359088901,3555873.721472737,-4321013.999247029
720,.,39.5019861398995,2.5146738250785297,3720499.7665775786,-3441235.200898665
721,.,11.250000002140501,-54.00169865233,3218111.0964179956,-8507473.905509714
722,.,17.3249995258683,-48.3542078527292,2805115.510758251,-8264823.0518593285
723,.,22.2247928131907,-42.2381061936876,2882627.0394235807,-7838234.804453746
724,.,26.256397735360103,-35.792301800614794,3116382.166196506,-7289261.661584393
725,.,29.6473651758425,-29.139614002389003,3360138.572605682,-6667387.03121454
726,.,32.562853382861,-22.391106891940304,3567848.989784024,-6000846.545504836
727,.,35.1226082916687,-15.647130989614801,3725483.371352793,-5308726.542490893
728,.,37.4141132985256,-8.99644107206353,3830378.108145945,-4606281.976247056
729,.,39.5019861404724,-2.51467382057317,3884800.814921234,-3906481.8994719316
730,.,42.9674744149649,-1.7626900393566001e-09,4197187.794038841,-3477940.494511443
731,.,40.854842805996206,6.472859631574,3730779.026918589,-2994965.964334019
732,.,38.629696386475295,13.1041858656682,3246245.1258180914,-2473875.2211301452
733,.,36.2349702517997,19.839930896777002,2744098.086043073,-1922385.9333372468
734,.,33.5961995133472,26.6174318458458,2226693.74355183,-1349168.7675821825
735,.,30.6125647708737,33.3657678087555,1697884.1580492102,-763496.6190869728
736,.,27.1428967523785,40.00548178043461,1162558.9213874247,-174836.32098312417
737,.,22.983599237009802,46.44661908125261,626134.9942878704,407582.7704498598
738,.,17.8344310618736,52.5833589730785,94052.09736615131,975176.4190224152
739,.,44.29255339268121,4.070945923761919,4195127.787165777,-3025692.619090159
740,.,42.117413387490394,10.5265043648099,3710999.2635944104,-2541107.094236932
741,.,39.8352461030032,17.1848864445417,3208484.977184035,-2015484.7460781042
742,.,37.3896868643116,23.9742499097883,2689819.6546142097,-1457800.0459027337
743,.,34.7055605913821,30.8120452196425,2159207.1404529004,-878454.2966223005
744,.,31.679325709439002,37.607426990947104,1622402.7342212815,-288635.49761106836
745,.,28.163596428447104,44.263336439077605,1086098.1580595595,300415.69129758177
746,.,23.941754271216396,50.676870522072605,557225.3117290934,878135.2410294497
747,.,18.686585915621,56.7358597661561,42297.46835487728,1435256.7033164324
748,.,47.24830134841479,-1.70314861805657e-09,4675643.352239396,-3219006.806922152
749,.,45.6162926515683,8.09502443693336,4177058.9429689576,-2573901.9932242134
750,.,43.3884784469952,14.549026246275801,3675632.050515066,-2087491.079021671
751,.,41.0660485339225,21.2557405983254,3155839.7712047123,-1555998.0212014606
752,.,38.5983193481004,28.1169369986167,2622363.749869568,-990514.803307922
753,.,35.916389557717,35.0207803910685,2082121.834973751,-404155.7096471265
754,.,32.924347127355105,41.84864816602521,1543583.8092825052,189109.37008582673
755,.,29.4845461430316,48.4820559670365,1015794.6415061748,775746.3012806907
756,.,25.3924346199578,54.807554643173894,507346.10603483557,1343822.4704755968
757,.,48.4838156591086,-3.99517991127949,4964356.420429776,-3496608.6256694985
758,.,48.483815657975995,3.9951799089958597,4651064.463531787,-2779726.8069123025
759,.,46.95387713677629,12.076898723993,4143586.6076226933,-2122750.216086548
760,.,44.6847177534445,18.5471504559069,3625201.391782434,-1633906.1137131716
761,.,42.3471937589828,25.3266877628234,3089029.628822996,-1094513.3150975711
762,.,39.906386944214,32.2749198763126,2543598.662096806,-519261.6309646015
763,.,37.314276077611204,39.2341611098997,2000018.6992243694,74383.9762536643
764,.,34.5046399262851,46.046043555808,1470594.983646827,668412.9932987503
765,.,31.384094593462898,52.5676550151316,967108.9246886617,1246539.597329264
766,.,51.482103304438,-1.6415017304322e-09,5139611.558423601,-2947784.188331751
767,.,49.880083580939896,8.00306523431204,4624641.54119611,-2325843.5397854443
768,.,48.3207229715104,16.0206446184391,4095223.366970465,-1672383.2372722025
769,.,46.025591403707296,22.528784287793897,3560136.009988072,-1179888.378860575
770,.,43.715883681585204,29.409018213581902,3009147.7280011605,-629548.1074466982
771,.,41.3933528360752,36.446322214909394,2457392.9540062686,-42508.930573764075
772,.,39.0599827573069,43.4069975226853,1922639.6409057197,556528.1209406184
773,.,36.720130296222,50.0766587665112,1422144.9290374443,1143868.1942325481
774,.,31.159371307848502,57.5554590273842,730829.6283101301,1750971.4109067034
775,.,52.73561647627561,-4.03275003442973,5441241.498454045,-3219001.054874325
776,.,52.7356164753273,4.032750032127971,5099014.399143631,-2504711.663502589
777,.,51.3080607934162,11.970747143694,4582911.509503654,-1871741.575214298
778,.,49.7332060811411,19.9297371802947,4032392.0240719584,-1222923.960516575
779,.,47.4367828464108,26.504560076996103,3480834.9082562244,-724460.7791295251
780,.,45.23765962111629,33.51252704383361,2918673.174761043,-158691.12978251284
781,.,43.217652754362,40.5934199871952,2373395.361182983,440549.00697793625
782,.,41.4777386901986,47.384192021878206,1872946.3548504661,1036235.3568338695
783,.,37.2563395050004,55.0459407294501,1195144.0645148556,1653859.9415938696
784,.,54.19954136899321,-8.05491679801907,5763218.975179456,-3464373.0405419553
785,.,55.6760057265777,-1.57812864857385e-09,5588729.169633877,-2665610.4150448656
786,.,54.199541367884294,8.05491679558304,5060605.738475466,-2045838.3858438963
787,.,52.784835288099,15.904543832126802,4526110.632710044,-1417302.4403759462
788,.,51.20945675079061,23.807007671439802,3955429.894995437,-774481.1676012967
789,.,48.959730154723204,30.4910166198374,3387981.1022493173,-265439.85227212845
790,.,47.0558168496442,37.6237064720145,2825485.3390638474,321349.7974786352
791,.,45.737615414489,44.529621966749296,2319950.307803888,924040.1333201135
792,.,42.588369150737904,52.295109697895,1655945.7220696723,1550547.4418716857
793,.,56.9554812665112,-4.0635865133991595,5903727.090607006,-2930078.2103866152
794,.,56.9554812657358,4.06358651107917,5532349.753237524,-2218761.979898908
795,.,55.71999890775889,12.0254365894364,5007999.956425176,-1586633.0766540563
796,.,54.3292204190542,19.8121567483354,4454244.391255912,-962176.8443344837
797,.,52.77029917835879,27.6545606440552,3864593.1053961935,-327156.17344575486
798,.,50.69052451523721,34.5127683984267,3284697.4883943223,202541.22533292335
799,.,49.575818475812596,41.543504304562,2763549.2266358896,807657.9970526227
800,.,47.27686735663671,49.3505611478249,2114219.5590011775,1441170.978204919
801,.,44.1271416406015,57.024599639353106,1446924.3092148816,2049261.2925225007
802,.,58.485120490601,-8.102657879315231,6241273.562482333,-3165115.157678192
803,.,59.8365921308877,-1.5133817556409e-09,6022628.080346004,-2373628.454998659
804,.,58.48512048965429,8.10265787686687,5480516.281864021,-1754542.888693915
805,.,57.3068577195815,15.9690507140465,4939433.573754739,-1125855.9837912603
806,.,55.962479317083904,23.7050494065522,4366867.663474937,-505596.1605750543
807,.,54.4404343903835,31.4736356604387,3760060.2442493504,118951.88141299017
808,.,53.0602843666155,38.4492058591456,3204100.441445617,687444.9653878685
809,.,51.435154113434294,46.24219511211739,2571292.2020009984,1325479.1964814365
810,.,49.287588902202394,53.9596596988305,1916147.3257988105,1942157.963424109
811,.,60.14145446905021,-12.1080979561952,6588325.6303138975,-3378041.144930436
812,.,61.1526937640444,-4.08713792919146,6351575.8236314915,-2630693.964162888
813,.,61.152693763429205,4.08713792685412,5951003.120851006,-1922746.6934981328
814,.,60.141454468006,12.1080979536006,5417979.638282768,-1284051.8053136226
815,.,58.97856405906511,19.8969094050405,4854197.88947274,-662970.269491944
816,.,57.7073353249591,27.6050026484031,4262373.182577318,-45940.71029916056
817,.,56.24999999954311,35.2643896850394,3641935.065716734,563741.4790166102
818,.,55.16064544467879,42.977783333076,3029288.3161653914,1202148.264975732
819,.,53.7494370937451,50.713413027855,2384476.2355229873,1827017.3111802482
820,.,62.76129461370629,-8.13105173958274,6704948.310757613,-2854177.486667259
821,.,63.970013785009,-1.4475906537733099e-09,6440946.641679432,-2072821.9062920301
822,.,62.7612946129126,8.13105173712391,5886497.235366068,-1453061.4530183207
823,.,61.8293883868174,16.0527635502528,5335576.300717206,-817993.2306686894
824,.,60.752779622304004,23.825258391424104,4750662.287438017,-197169.41441855454
825,.,59.569494753486396,31.565175567279603,4134844.19437681,419862.0834477799
826,.,58.5153902065856,39.521099987450796,3491797.723309566,1065682.9354128866
827,.,57.649274685677206,47.306174542102795,2853338.7894873717,1702584.2122390117
828,.,56.5172495347396,55.1122765435736,2184167.994144124,2321317.911341134
829,.,64.5095570519831,-12.1239104237045,7066989.355955692,-3054269.7570885136
830,.,65.3381783527594,-4.10205670071431,6784696.774392095,-2321301.477208187
831,.,65.3381783522894,4.10205669836247,6355097.414381432,-1617290.6442478243
832,.,64.5095570510909,12.123910421101,5811147.689215905,-978090.7152064805
833,.,63.61384218531139,19.9849443672473,5234785.14315791,-349441.0715945598
834,.,62.637682445652196,27.7805712585324,4625112.429063153,272392.95387220714
835,.,61.2317967448983,35.7135376688333,3950330.862815009,882132.494090845
836,.,61.0796970964413,43.734928775052396,3324199.7278208258,1565620.0000636538
837,.,60.562187010993604,51.573671792757395,2661202.0707880873,2198323.7390328944
838,.,66.334924045745,-16.0751815318171,7431367.716874658,-3236829.749244879
839,.,67.041864010765,-8.13449394917512,7154040.018367771,-2531377.1501309494
840,.,68.0820827813166,-1.3810657722554401e-09,6843334.238722712,-1764044.9769682395
841,.,67.0418640101161,8.13449394670948,6279115.984561002,-1142036.433570065
842,.,66.3349240447818,16.075181529045597,5716559.046097636,-503357.00590433454
843,.,65.5067348899739,23.9200970685339,5113180.403338954,121792.52243400086
844,.,64.58952795119471,31.807966825720897,4468235.790210599,744507.6355380961
845,.,64.050045337289,39.9669493052981,3796614.0493075578,1407321.871682768
846,.,64.0399519183759,47.896263604613104,3138951.2728804513,2063350.329132729
847,.,68.8895031939321,-12.0950715083181,7530002.179705125,-2717313.6096815513
848,.,69.5267488477362,-4.1048996770087305,7203233.354556042,-2001696.1396210443
849,.,69.52674884739329,4.10489967464933,6745195.992052075,-1302728.28708134
850,.,68.8895031931881,12.095071505706901,6191586.446350092,-663386.5959583643
851,.,68.2210960979624,19.989963765532103,5599504.197587157,-31480.014763256695
852,.,67.5033516598336,27.8801597923765,4966161.9956876645,595046.5090280324
853,.,66.26332908249479,35.9556358606973,4252321.608209979,1199455.3521616175
854,.,67.0355247024808,44.0777816920747,3617469.366417603,1912370.2826466174
855,.,67.5310380106967,51.9882497216592,2935736.9946772256,2558632.2297864747
856,.,70.81461465818779,-16.0014119896018,7906306.347282974,-2886405.6998541947
857,.,71.3441703406264,-8.10098455844555,7588241.682043204,-2195534.4449189967
858,.,72.1783527781908,-1.31410117376052e-09,7229452.142477852,-1448047.805042115
859,.,71.3441703401174,8.10098455597896,6659604.55559131,-822197.3729233062
860,.,70.81461465737,16.0014119868173,6083659.389866294,-186662.28211624036
861,.,70.2202589525323,23.902660145104498,5459826.647206294,442125.46201901656
862,.,69.5393121705593,31.895100125715604,4784484.243330356,1066022.668888102
863,.,69.540058829518,40.104899455249296,4093311.8640858703,1736570.4817223225
864,.,70.4738767734945,48.0919666502192,3420223.879163088,2412845.7093478236
865,.,72.7996996918543,-19.8712371383926,8281293.207035893,-3042480.890454126
866,.,73.29440073124009,-12.002233348759,7976122.491253417,-2365680.603407517
867,.,73.74244669830941,-4.08531505356969,7607661.756292657,-1670197.4502804487
868,.,73.7424466980737,4.08531505121877,7123013.323101196,-979085.8018643914
869,.,73.2944007306441,12.002233346139999,6560769.787735766,-341494.4965441341
870,.,72.7996996909595,19.8712371354138,5951336.277465863,286408.55582806066
871,.,72.32082605144859,27.829886489910603,5292839.353428118,915663.6496549716
872,.,71.32516940158291,35.98666326178021,4548181.119194502,1515177.9287041454
873,.,72.96633800774471,44.0906280696179,3903898.5707703885,2248995.458283136
874,.,75.3138664213915,-15.8396036286278,8361707.5645941235,-2520721.94178761
875,.,75.6896257393763,-8.00177205375399,8006418.908458103,-1843579.4441896325
876,.,76.2641907623869,-1.24697707225009e-09,7598972.673180734,-1125497.978221658
877,.,75.68962573900959,8.001772051292349,7030641.943408463,-495171.1084053379
878,.,75.3138664207184,15.8396036258252,6439826.6042382335,135257.76753685862
879,.,74.8983122959565,23.737881316610604,5794312.869486802,760404.8432695159
880,.,74.45627068113531,31.792033916591897,5090438.64374284,1383532.4674253857
881,.,74.9959945912225,39.9845375718602,4381948.48983835,2059352.1961819867
882,.,76.8732275109255,47.934828867723,3694806.0806775354,2753859.6069672424
883,.,77.3933976698242,-19.6368390907932,8744417.496031707,-2664576.568488124
884,.,77.7335399624157,-11.8056977005234,8402347.486793486,-1996329.2250485215
885,.,78.03052028731891,-4.00091812691028,7998035.892735035,-1320551.3459759895
886,.,78.0305202871886,4.00091812459923,7493999.472854687,-647179.5310464962
887,.,77.73353996197109,11.8056976978895,6921538.825765419,-15778.94751717935
888,.,77.3933976690623,19.6368390877868,6293220.6491578845,607401.849071772
889,.,77.1012583921482,27.606211131931897,5609089.53313832,1232573.6933139428
890,.,76.3968207672818,35.804218684608294,4838253.327907045,1828719.0718687836
891,.,78.8402795435785,43.807941203039796,4182858.9268469964,2578370.1726511507
892,.,79.5444432869607,-23.410113763317998,9125053.295925606,-2799063.23006821
893,.,79.83054949147879,-15.546264745392198,8793355.385561781,-2137265.6854132656
894,.,80.0930766949849,-7.755286444995019,8403136.27727139,-1468389.1687314517
895,.,80.34484255294741,-9.27928837838868e-10,7951578.063806517,-796999.0844111933
896,.,80.09307669477471,7.75528644252201,7398371.401760119,-167291.720497819
897,.,79.83054949094891,15.5462647425566,6787913.701872524,457961.2521807273
898,.,79.5444432860885,23.410113760094198,6119247.925039698,1075039.2742922453
899,.,79.34774841752579,31.4913266276716,5388835.41528703,1697021.8356561207
900,.,80.4102287923451,39.619968220009106,4663521.352765581,2377309.7761528017
901,.,81.986165849951,-19.2512830621751,9180460.892304473,-2269615.4384221137
902,.,82.19298109508951,-11.4153525267865,8800134.0906031,-1603711.8438862576
903,.,82.3877590712987,-3.53320012410886,8351468.43828796,-927056.1955134962
904,.,82.38775907184021,3.5332001226264,7879194.37685483,-334515.80915367865
905,.,82.19298109479341,11.4153525240996,7279575.245926108,304569.645351067
906,.,81.9861658493157,19.251283059122898,6627106.535811761,926846.5971010919
907,.,81.84810384510659,27.2004743875133,5917341.5860540895,1545048.9697802772
908,.,81.457847748054,35.4075789080068,5122981.160749014,2139430.34764738
909,.,84.6292056277157,43.248394711973,4454769.956383206,2901644.9040140924
910,.,84.2203651195165,-22.936239933263604,9565123.586283002,-2394590.156384225
911,.,84.33391996547621,-15.036440645097198,9191728.190678244,-1732140.161722138
912,.,84.4489313571075,-7.06636585992738,8747999.618099958,-1054604.102138408
913,.,84.96595973249241,-8.42244781766499e-10,8330050.38435378,-418530.94991659065
914,.,84.44893135777521,7.06636585860005,7777513.792396723,127833.60080860494
915,.,84.3339199650739,15.0364406421859,7133250.8119070595,771506.2603386792
916,.,84.22036511874941,22.9362399299863,6437869.316267887,1391564.5130800933
917,.,84.20986750989721,30.9913586917404,5681234.991674564,2006216.8020671806
918,.,85.7666273633114,39.0182853844698,4938965.872571728,2690711.8083243333
919,.,86.5604123420694,-26.6096361750144,9948818.328118563,-2512530.7040375783
920,.,86.5382200206444,-18.6391916300192,9580009.792079914,-1854988.1821974206
921,.,86.54724820760151,-10.599322177077699,9141758.22931375,-1179240.2493473657
922,.,87.19555131527201,-3.65224582231024,8757355.043817049,-540364.1878668114
923,.,87.1955513155509,3.65224582081219,8237101.885147596,70802.52066843599
924,.,86.54724820839769,10.5993221759019,7646497.585110249,589798.7642691586
925,.,86.5382200201137,18.639191626880802,6958130.717353823,1235044.9001194832
926,.,86.56041234113701,26.6096361715063,6219363.953259489,1852488.2887206343
927,.,86.4890219331162,34.797645447705804,5402944.041526287,2446574.8129694215
928,.,88.83226900140042,-22.232137370574304,9966520.51215908,-1972450.6835706618
929,.,88.70290619485192,-14.1315990923136,9533372.464586081,-1300539.3621850922
930,.,89.3691978942779,-7.2579873168346705,9171385.349838987,-663789.5583508926
931,.,89.5946134925306,-7.01256499932833e-10,8686006.765952922,-33904.2513453629
932,.,89.36919789475691,7.257987315533919,8108471.368639604,549017.4131221804
933,.,88.70290619578181,14.1315990912853,7485962.059728243,1051121.2743688552
934,.,88.8322690007142,22.2321373672077,6753493.065215053,1695803.8050877112
935,.,89.0350630265032,30.292773520027104,5968859.8542058375,2310583.797055813
936,.,91.04739827906971,38.1855118343274,5209235.388303497,2999219.5531182974
937,.,91.24621231882759,-25.818343022074,10352559.452879133,-2084309.6153424727
938,.,90.93817156362509,-17.662248237114802,9923519.89341652,-1418048.7334615043
939,.,91.56321651545271,-10.8302606733616,9578158.913440831,-784940.3606436735
940,.,91.8751862152647,-3.65078715469864,9121250.580869155,-149667.23383739436
941,.,91.8751862154834,3.6507871534524705,8568691.690174978,461139.41681299836
942,.,91.56321651610429,10.830260672244899,7948526.775969189,1021619.5577308094
943,.,90.9381715646965,17.6622482362298,7295574.356006005,1511526.6147808468
944,.,91.2462123179512,25.818343018478497,6518672.231199754,2153944.812379338
945,.,91.473373389849,33.976783800477,5678906.939571842,2749301.9170911065
946,.,93.8154261017442,-29.3975296830754,10739344.165870145,-2190144.901997603
947,.,93.27828236796431,-21.1896109405535,10312935.363804702,-1531283.0376748876
948,.,93.81702826861651,-14.3789486740414,9980500.52881097,-902820.3210150856
949,.,94.1339086550802,-7.26849384164106,9546491.030655047,-267353.4281455647
950,.,94.23845176356942,-5.62436364351365e-10,9019040.511646604,356150.9134873246
951,.,94.1339086554882,7.26849384056283,8414993.905331977,948074.2236380813
952,.,93.8170282694326,14.3789486730958,7757973.139839349,1490752.705560677
953,.,93.27828236918859,21.189610939807,7074846.2850146135,1970714.9947880644
954,.,93.81542610063231,29.397529679251104,6252922.487120863,2609366.9074758855
955,.,95.7525557730766,-24.7110118143016,10702419.04891635,-1639718.4901285155
956,.,96.161820427176,-17.908424337116198,10380090.738237727,-1016872.9975327832
957,.,96.42438141284349,-10.8520755076054,9964676.223546982,-383866.43512679887
958,.,96.5526247042543,-3.6356118805518998,9459866.744080674,244939.8493544798
959,.,96.55262470444842,3.6356118795723904,8875722.462438466,854256.4104030958
960,.,96.4243814134281,10.8520755066931,8228025.732884365,1429311.1614690125
961,.,96.16182042815839,17.9084243363304,7536626.972472798,1957270.7116013647
962,.,95.7525557744687,24.7110118136878,6823126.196924492,2428350.337489507
963,.,96.39705964871271,32.9485708585235,5951884.619847068,3046617.5548228333
964,.,98.3957813877918,-28.222341290329197,11092844.691657528,-1742786.1168881278
965,.,98.62829315848431,-21.4194388699348,10778167.445552694,-1126606.3366325274
966,.,98.78514161087391,-14.404110238627998,10377905.027924167,-497804.4621605813
967,.,98.875726309493,-7.240276671105571,9892882.7829543,132144.97894316967
968,.,98.90534979097679,-4.26470245571189e-10,9328783.0293931,750906.3225807988
969,.,98.8757263098687,7.24027667027835,8695968.1724292,1346117.2982455487
970,.,98.78514161163271,14.4041102378754,8008710.431450285,1906263.9661997242
971,.,98.6282931596415,21.4194388692987,7283922.699691226,2421463.645136928
972,.,98.39578138937141,28.2223412898414,6539589.08673276,2884046.3694480695
973,.,101.250000005912,31.717474409685398,6223225.526901107,3337348.265623594
974,.,96.23670468477908,37.1280761098104,5475433.066334936,3302127.0154573712
975,.,90.3072664559063,42.425573643536,4720402.520059043,3219065.782444426
976,.,83.1792006257011,47.4513518009826,3962209.070771029,3087793.5612409394
977,.,74.52619220590991,51.993284109647206,3204630.965854231,2910218.4575378317
978,.,64.0635233725919,55.779590691158894,2451496.5072162864,2690414.6189786107
979,.,51.7549078781234,58.4975317600048,1706963.5842052873,2434233.7161352667
980,.,38.0975851361718,59.8661434858429,975586.92486465,2148735.893929663
981,.,24.1842865871262,59.758556912795,262147.6214962819,1841560.789214951
982,.,101.24999999913099,35.9983013466786,5720282.370029823,3601702.1505862866
983,.,95.87362648156721,41.360290828498,4980226.26678091,3532257.988718407
984,.,89.407985728405,46.6202372398807,4229019.342120185,3416648.061211575
985,.,81.4961426380387,51.5803101279665,3471979.541729992,3254986.5964348214
986,.,71.735384574065,55.9751456514202,2714544.3157328637,3050243.8698314927
987,.,59.830963607283294,59.470886829341296,1962522.8769875157,2807990.090857022
988,.,45.93672377135999,61.709875595058406,1222158.7046723876,2535757.4816292343
989,.,31.0006647439215,62.43585177297271,499899.535979026,2242187.8692980073
990,.,16.5507404389011,61.64550763562121,-198057.7225181164,1936158.4127023101
